"","film_id","year","length","budget","votes","genre","rating","Rating_above_7"
"1819",26861,1956,100,6.2,196,"Action",4.4,"No"
"1820",24937,2004,30,13.3,7,"Drama",7.8,"Yes"
"1821",16897,1959,100,7.8,84,"Comedy",3.2,"No"
"1822",15398,1941,8,14.1,41,"Animation",8,"Yes"
"1823",26619,1994,15,10.4,6,"Drama",8.1,"Yes"
"1824",6969,1950,90,14.3,141,"Drama",3.7,"No"
"1825",29638,1995,89,14.8,5,"Drama",4.2,"No"
"1826",45907,1929,77,8.4,20,"Drama",2.8,"No"
"1827",56374,1999,98,15.1,73,"Drama",4.1,"No"
"1828",27280,1992,73,12.4,19,"Action",1.7,"No"
"1829",11803,1992,115,12.6,152,"Drama",4.8,"No"
"1830",12264,1934,7,9.5,10,"Animation",8.7,"Yes"
"1831",49726,1934,75,12.6,23,"Drama",4.4,"No"
"1832",18031,1931,10,11,14,"Comedy",7.5,"Yes"
"1833",50196,2003,87,18.8,219,"Comedy",1.6,"No"
"1834",23252,1978,57,14.2,7,"Action",3.2,"No"
"1835",28471,2001,120,13.5,25,"Drama",5.3,"No"
"1836",22824,1982,92,11.4,5,"Action",1.8,"No"
"1837",14508,1991,102,12.9,3648,"Comedy",7.6,"Yes"
"1838",33070,1929,19,20.1,100,"Comedy",9.2,"Yes"
"1839",11555,1995,NA,10.6,79,"Comedy",2.4,"No"
"1840",48122,2002,110,13.3,438,"Drama",3.3,"No"
"1841",33965,1994,100,12.5,49,"Comedy",8.2,"Yes"
"1842",16245,1960,90,12.8,7,"Action",2.9,"No"
"1843",25475,1957,26,11.5,7,"Comedy",7,"No"
"1844",56224,1920,145,11.8,293,"Drama",4.1,"No"
"1845",32782,1999,130,9.2,186,"Action",3.6,"No"
"1846",22425,2000,6,8.5,264,"Short",7.7,"Yes"
"1847",46972,1997,89,12.5,423,"Comedy",7.7,"Yes"
"1848",53826,1996,96,15.5,1516,"Comedy",4.2,"No"
"1849",32503,1953,71,14,11,"Action",2.7,"No"
"1850",5988,1954,74,7,6,"Action",4.4,"No"
"1851",33625,1931,83,15.9,294,"Comedy",7.3,"Yes"
"1852",2030,1979,112,11.8,249,"Drama",6,"No"
"1853",36360,1964,65,13.5,18,"Drama",3.3,"No"
"1854",49423,1956,85,15.7,13,"Action",3,"No"
"1855",25673,1982,74,9.7,9,"Action",3.9,"No"
"1856",5475,1987,83,16.4,159,"Action",8.4,"Yes"
"1857",6065,1998,14,6.4,8,"Drama",7.7,"Yes"
"1858",13915,1936,79,15.8,89,"Action",8.6,"Yes"
"1859",19778,1974,91,13.8,529,"Action",4.5,"No"
"1860",22369,1985,90,15.2,304,"Comedy",7.8,"Yes"
"1861",38849,2000,88,10.4,2524,"Comedy",2.8,"No"
"1862",12554,1951,96,15.1,14,"Comedy",8.6,"Yes"
"1863",31934,1958,90,8.4,11,"Drama",3.5,"No"
"1864",52267,2004,10,10.4,6,"Short",7,"No"
"1865",33678,2004,104,17.1,20,"Animation",4.7,"No"
"1866",31538,1971,95,13,8,"Drama",4,"No"
"1867",21027,1933,67,10.5,41,"Comedy",7.3,"Yes"
"1868",46570,1932,72,13.4,8,"Drama",3.6,"No"
"1869",23958,1978,98,7.1,321,"Comedy",3.8,"No"
"1870",38740,1932,73,19,9,"Drama",4.5,"No"
"1871",34224,1969,92,15.9,47,"Comedy",8.2,"Yes"
"1872",39418,2001,23,9.8,19,"Drama",8.6,"Yes"
"1873",53897,1999,NA,14.2,67,"Comedy",7.3,"Yes"
"1874",55796,1987,90,7.3,10,"Action",3.9,"No"
"1875",47575,2002,80,10.6,23,"Documentary",8.1,"Yes"
"1876",807,1997,13,12.1,19,"Comedy",7.9,"Yes"
"1877",6169,1986,95,12.3,40,"Action",3.5,"No"
"1878",10327,1960,110,16.8,62,"Drama",2.5,"No"
"1879",32572,2000,83,11.6,47,"Romance",4.3,"No"
"1880",57957,1987,105,15.9,189,"Action",3.2,"No"
"1881",43872,1992,89,9.3,110,"Comedy",3.1,"No"
"1882",29854,1965,117,8.5,23,"Drama",4.3,"No"
"1883",57162,1984,95,12.2,22,"Drama",4.6,"No"
"1884",6370,1980,83,13,17,"Action",6.1,"No"
"1885",5390,1930,60,11.8,5,"Action",4.3,"No"
"1886",41150,1967,102,6.9,25,"Comedy",3.5,"No"
"1887",33812,1985,93,11.5,617,"Comedy",3.9,"No"
"1888",24191,1988,NA,8,34,"Action",1.9,"No"
"1889",47292,2000,105,18.4,142,"Comedy",7.4,"Yes"
"1890",52645,1934,61,13.3,5,"Action",4.1,"No"
"1891",24926,1961,NA,10.5,52,"Action",3.4,"No"
"1892",30708,1951,83,12.2,180,"Action",5.9,"No"
"1893",25419,1998,112,10.7,62,"Drama",5.2,"No"
"1894",21728,1983,85,10.6,160,"Animation",3.3,"No"
"1895",53806,1945,32,11.2,12,"Documentary",8.1,"Yes"
"1896",43088,2003,65,13.8,35,"Action",5.3,"No"
"1897",37477,1973,97,13.5,20,"Comedy",8.7,"Yes"
"1898",20271,1957,73,15.2,41,"Drama",3.4,"No"
"1899",1696,1959,94,12.9,15,"Comedy",7.3,"Yes"
"1900",10348,1999,8,8.4,5,"Comedy",8.1,"Yes"
"1901",155,1969,94,13.4,51,"Comedy",7.4,"Yes"
"1902",20527,1937,85,15.7,35,"Drama",4.4,"No"
"1903",28911,1995,90,10.7,139,"Drama",5.1,"No"
"1904",30539,2002,95,8.1,1215,"Action",5.3,"No"
"1905",40477,1953,81,13.7,12,"Action",3.8,"No"
"1906",26468,1977,106,6.9,158,"Action",4.5,"No"
"1907",24989,1995,14,9.4,6,"Short",8.7,"Yes"
"1908",40283,1998,94,10.1,46,"Drama",3.9,"No"
"1909",6727,1991,81,12.4,10,"Comedy",7.6,"Yes"
"1910",54462,1988,87,21.2,185,"Action",7.1,"Yes"
"1911",8734,1999,87,12.2,42,"Drama",3.6,"No"
"1912",3447,2001,109,11.6,5,"Action",3.7,"No"
"1913",28830,1967,86,9.2,9,"Action",2.8,"No"
"1914",18401,1996,100,17.4,52,"Drama",5.3,"No"
"1915",53143,1936,56,11.5,6,"Action",4.8,"No"
"1916",9130,2004,101,11.4,110,"Drama",3.2,"No"
"1917",36099,1998,90,12.9,142,"Action",3.5,"No"
"1918",57444,1997,120,10.7,79,"Drama",3.7,"No"
"1919",22320,1996,92,10.7,29,"Action",3.6,"No"
"1920",23186,1933,60,9.9,38,"Comedy",2.9,"No"
"1921",35884,1992,127,9.1,26,"Drama",5.6,"No"
"1922",19491,1940,7,10.7,18,"Animation",8.1,"Yes"
"1923",15191,1966,84,7.4,18,"Comedy",4.2,"No"
"1924",30211,1992,85,12.9,245,"Animation",3.2,"No"
"1925",31184,1959,90,8.9,10,"Drama",4.5,"No"
"1926",8558,1935,99,11.3,1683,"Action",4.4,"No"
"1927",27414,2000,99,14.4,34,"Drama",5,"No"
"1928",42782,1975,105,17.3,233,"Action",8.5,"Yes"
"1929",10181,1926,20,14,8,"Comedy",8.4,"Yes"
"1930",52437,1933,70,9.1,35,"Action",4.4,"No"
"1931",11658,1999,99,9.9,152,"Action",3.7,"No"
"1932",24367,1976,98,12.2,10,"Action",3.8,"No"
"1933",21505,1947,83,11.1,5,"Drama",4.2,"No"
"1934",13433,1985,87,18.3,14,"Drama",4.3,"No"
"1935",26951,1999,102,9.3,20,"Action",5.5,"No"
"1936",13551,1936,83,15.2,14,"Action",4.3,"No"
"1937",13654,1963,8,11.7,37,"Animation",7.6,"Yes"
"1938",13073,1970,91,14.5,6,"Action",3.5,"No"
"1939",41001,2004,3,6.8,5,"Animation",8,"Yes"
"1940",42946,1981,103,16.8,13,"Action",8.3,"Yes"
"1941",1370,1994,75,9.5,11,"Drama",3.9,"No"
"1942",26073,1953,90,11.5,35,"Action",3.9,"No"
"1943",49329,2001,87,11.8,4025,"Comedy",3.3,"No"
"1944",43774,1985,88,4.5,69,"Action",3.5,"No"
"1945",4946,1982,97,13,6,"Drama",3.6,"No"
"1946",30151,1988,360,12,171,"Drama",4.9,"No"
"1947",54030,1973,100,7.6,21,"Comedy",4.2,"No"
"1948",21189,1945,96,16,11,"Drama",3.6,"No"
"1949",53917,1999,NA,12.1,15,"Drama",5.1,"No"
"1950",34463,1933,8,11.1,16,"Animation",7.7,"Yes"
"1951",19494,1951,80,9.7,9,"Comedy",7.5,"Yes"
"1952",56686,1965,97,14.6,25,"Action",3.3,"No"
"1953",55845,1996,114,13.3,6,"Documentary",8.2,"Yes"
"1954",42904,1984,95,9.6,9,"Comedy",3.5,"No"
"1955",20009,1922,NA,8.8,9,"Action",2.9,"No"
"1956",34998,1970,110,10.6,44,"Drama",5.8,"No"
"1957",55564,2000,85,17,9,"Action",8.1,"Yes"
"1958",24097,1936,10,9.9,6,"Comedy",7.6,"Yes"
"1959",8024,1972,109,9.4,586,"Comedy",4.6,"No"
"1960",16978,1943,8,9.1,81,"Animation",7.6,"Yes"
"1961",40292,1967,78,5,19,"Action",4.9,"No"
"1962",33025,1997,104,12,35,"Drama",3.7,"No"
"1963",36702,1950,88,17.7,32,"Drama",3.6,"No"
"1964",34029,2001,16,14.9,10,"Comedy",7.9,"Yes"
"1965",54244,1989,103,16,66,"Comedy",7.9,"Yes"
"1966",54638,1970,93,15.6,6,"Action",3.4,"No"
"1967",47767,2002,301,10.2,16,"Action",5.6,"No"
"1968",57432,1965,NA,10.2,58,"Action",3.6,"No"
"1969",24820,1969,99,14,243,"Comedy",8.2,"Yes"
"1970",51906,1936,61,7.3,10,"Comedy",2.7,"No"
"1971",18350,1939,69,7.8,516,"Comedy",3.8,"No"
"1972",46352,1987,90,8.3,52,"Drama",4.5,"No"
"1973",47905,1958,111,15.8,790,"Comedy",7.9,"Yes"
"1974",6896,2004,141,14,9,"Drama",3.9,"No"
"1975",47568,1932,98,8.7,104,"Drama",3.5,"No"
"1976",18536,1993,120,10.6,247,"Drama",3.3,"No"
"1977",24972,1943,91,6.8,48,"Drama",4.1,"No"
"1978",44348,2002,138,14.2,171,"Drama",4.6,"No"
"1979",43487,1989,103,11.6,115,"Action",4.1,"No"
"1980",27568,1985,78,13.7,27,"Drama",6.9,"No"
"1981",48651,2002,20,17,19,"Comedy",7.5,"Yes"
"1982",53285,2001,100,5.2,22,"Action",3.6,"No"
"1983",1506,1988,37,15.5,59,"Drama",7.9,"Yes"
"1984",45140,2002,12,12.4,6,"Short",7.6,"Yes"
"1985",15712,1937,80,11,64,"Drama",4.9,"No"
"1986",40444,1996,75,13.1,11,"Action",5.9,"No"
"1987",4455,2002,95,10,42,"Drama",3.5,"No"
"1988",46696,1996,10,13.3,13,"Animation",8,"Yes"
"1989",34703,1965,NA,10.5,13,"Action",4.2,"No"
"1990",8048,2001,98,8.3,74,"Drama",4,"No"
"1991",54816,2000,90,12,15,"Documentary",7.2,"Yes"
"1992",42583,2001,82,13.7,512,"Animation",1.5,"No"
"1993",54595,1981,NA,9,34,"Action",4.3,"No"
"1994",52636,1931,80,7.7,29,"Comedy",2.9,"No"
"1995",37605,1940,9,12.4,5,"Documentary",8.1,"Yes"
"1996",32596,1975,55,12.1,6,"Documentary",7.7,"Yes"
"1997",16186,1977,137,11.9,708,"Drama",5.1,"No"
"1998",26580,1996,10,14.1,17,"Short",8.5,"Yes"
"1999",53792,1935,10,6.9,5,"Comedy",7.8,"Yes"
"2000",10225,1984,93,11.1,1085,"Action",8.3,"Yes"
"2001",8699,1995,96,7.7,60,"Documentary",3.3,"No"
"2002",42320,1932,10,12.7,6,"Short",8.3,"Yes"
"2003",28061,1989,14,10.9,100,"Short",7.6,"Yes"
"2004",42075,1950,7,9.7,484,"Animation",8.3,"Yes"
"2005",50747,1973,88,8.2,11,"Drama",3.9,"No"
"2006",919,1980,121,8.2,15,"Drama",3.6,"No"
"2007",48242,2000,18,6.6,11,"Short",7.5,"Yes"
"2008",44556,1975,90,4.9,9,"Comedy",1.5,"No"
"2009",21382,1997,107,6.8,20400,"Comedy",5.4,"No"
"2010",54305,1955,105,18.6,80,"Action",7.7,"Yes"
"2011",2620,2002,98,7.7,62,"Comedy",3.4,"No"
"2012",8834,1960,105,12.5,18,"Action",3.7,"No"
"2013",12835,1986,84,11.2,5,"Action",5.2,"No"
"2014",14483,1980,82,12,214,"Action",2.2,"No"
"2015",57760,2002,100,12.1,44,"Drama",4.9,"No"
"2016",15577,1995,82,14.4,9,"Drama",2.5,"No"
"2017",30920,2004,119,14.5,721,"Drama",3.7,"No"
"2018",40173,2000,82,11.7,6,"Animation",4.9,"No"
"2019",27365,2003,75,14.4,13,"Animation",4.9,"No"
"2020",44272,1993,NA,13.8,13,"Comedy",8,"Yes"
"2021",44829,1972,84,10.9,21,"Comedy",7,"No"
"2022",15546,1957,85,13.1,211,"Drama",4.9,"No"
"2023",54817,1983,99,12.5,2039,"Comedy",3.4,"No"
"2024",47146,1972,93,12.6,89,"Drama",3.9,"No"
"2025",19790,1975,92,14.9,11,"Drama",3.4,"No"
"2026",42903,2002,75,9.5,10,"Comedy",7.9,"Yes"
"2027",33355,1992,92,12.8,16,"Action",4.9,"No"
"2028",6146,1998,30,7.5,7,"Short",8.6,"Yes"
"2029",15844,1971,103,16.6,8,"Action",7.8,"Yes"
"2030",20886,1934,8,12.1,12,"Comedy",7.6,"Yes"
"2031",47754,1936,15,9.7,5,"Comedy",7.9,"Yes"
"2032",21290,1949,93,11.8,30,"Drama",4.3,"No"
"2033",20944,1973,86,8.8,33,"Drama",3.8,"No"
"2034",9368,1980,102,12.5,180,"Comedy",4.1,"No"
"2035",44466,1999,110,15.2,151,"Action",4.7,"No"
"2036",696,1946,NA,7.6,7,"Drama",3.7,"No"
"2037",19774,1996,92,10,9,"Action",4,"No"
"2038",56299,1953,72,8.8,25,"Drama",3,"No"
"2039",42825,1953,88,9.9,19,"Comedy",8.3,"Yes"
"2040",10171,1995,70,9.4,9,"Drama",3.4,"No"
"2041",57938,1998,79,11.3,75,"Documentary",7.8,"Yes"
"2042",13769,1956,110,11.8,62,"Drama",5.1,"No"
"2043",55428,2004,108,12.1,116,"Comedy",8.1,"Yes"
"2044",10293,1999,27,14.6,6,"Drama",8.3,"Yes"
"2045",55213,1953,97,9.2,341,"Drama",3.7,"No"
"2046",26062,1993,92,17,123,"Action",7.7,"Yes"
"2047",57495,1930,70,9.6,7,"Drama",5.1,"No"
"2048",9396,1996,54,13.1,8,"Documentary",7.6,"Yes"
"2049",49202,1962,96,13.3,5,"Action",2.8,"No"
"2050",41811,1938,9,15.2,6,"Animation",8.2,"Yes"
"2051",34678,1936,18,8.7,68,"Comedy",7.6,"Yes"
"2052",38645,1963,140,11.6,316,"Drama",3.5,"No"
"2053",38075,1991,90,9.3,11,"Action",3.8,"No"
"2054",28501,1997,128,11.9,4306,"Drama",5,"No"
"2055",44776,1962,NA,8.4,17,"Action",5.3,"No"
"2056",14717,2001,100,14.3,886,"Comedy",7.4,"Yes"
"2057",22811,2001,90,10.6,143,"Drama",2.9,"No"
"2058",6728,1996,97,14,31,"Drama",3.3,"No"
"2059",24988,1998,91,10.1,114,"Drama",4.2,"No"
"2060",48,1997,113,17.2,799,"Comedy",4.2,"No"
"2061",27816,1981,96,16.4,11,"Action",8,"Yes"
"2062",44366,1985,90,9.9,34,"Comedy",7.7,"Yes"
"2063",23624,1974,89,8.6,5,"Action",3.7,"No"
"2064",13467,1948,60,7.8,5,"Action",3.5,"No"
"2065",41866,1937,83,10.9,116,"Comedy",4,"No"
"2066",49538,1913,NA,9.5,10,"Animation",3.7,"No"
"2067",22223,1994,102,15.2,49,"Drama",4.8,"No"
"2068",32733,1975,156,11,38,"Romance",2.4,"No"
"2069",24044,1992,102,16.2,3045,"Comedy",3.3,"No"
"2070",44689,1991,10,14,62,"Animation",8.5,"Yes"
"2071",56192,1998,90,15.6,15539,"Comedy",7.7,"Yes"
"2072",6067,1929,84,9.1,865,"Drama",1.3,"No"
"2073",54232,2002,76,10.4,85,"Comedy",4,"No"
"2074",19734,1942,110,10.3,70,"Drama",4,"No"
"2075",39565,1986,89,17.6,14,"Action",7.5,"Yes"
"2076",43499,2000,82,8.6,18,"Action",5.4,"No"
"2077",8877,1988,90,14.2,10,"Action",5.2,"No"
"2078",46592,1966,6,11.5,13,"Animation",8.2,"Yes"
"2079",19,1988,110,2.5,7252,"Action",4,"No"
"2080",4022,1925,18,15.4,13,"Comedy",7.7,"Yes"
"2081",49532,2001,NA,13.5,7,"Action",2.9,"No"
"2082",47820,1994,111,12.8,10,"Action",6,"No"
"2083",50232,2002,90,14.6,7,"Action",4.7,"No"
"2084",23217,1985,112,12.3,672,"Drama",3.2,"No"
"2085",50989,1958,120,12,425,"Comedy",4.1,"No"
"2086",25066,1939,74,10.3,10,"Action",3.7,"No"
"2087",31428,1933,7,12.4,49,"Animation",8.6,"Yes"
"2088",37671,1979,108,10.7,113,"Comedy",7.6,"Yes"
"2089",32303,1991,98,10.7,28,"Drama",5.1,"No"
"2090",56647,1993,17,7.2,13,"Short",7.9,"Yes"
"2091",51894,1999,114,13,31503,"Action",7.4,"Yes"
"2092",47208,1976,NA,15.7,46,"Romance",2.7,"No"
"2093",42862,2002,112,10.3,261,"Comedy",4.9,"No"
"2094",15603,1954,139,8.9,376,"Drama",4.2,"No"
"2095",34296,1964,74,12.3,46,"Action",3.9,"No"
"2096",54871,1998,106,8.5,7908,"Action",3.6,"No"
"2097",16827,1973,99,11.6,10,"Documentary",8.3,"Yes"
"2098",6377,1945,94,10.1,242,"Action",3.9,"No"
"2099",1291,1966,106,11.2,9,"Action",3.8,"No"
"2100",31064,1986,100,11.4,2441,"Comedy",2.8,"No"
"2101",58746,1978,79,10.9,8,"Comedy",7.9,"Yes"
"2102",25273,2000,95,11.4,333,"Comedy",7.5,"Yes"
"2103",37701,1966,90,13.2,12,"Comedy",8.1,"Yes"
"2104",48616,1951,68,12.7,5,"Action",2.1,"No"
"2105",37637,2002,123,11.4,282,"Drama",4.2,"No"
"2106",11908,1976,NA,12,9,"Action",4.7,"No"
"2107",5698,1940,74,8.6,21,"Drama",3.1,"No"
"2108",38053,1985,NA,12.8,23,"Comedy",7.7,"Yes"
"2109",46700,1982,NA,7.1,9,"Comedy",2.9,"No"
"2110",41537,1958,103,13.1,95,"Action",4,"No"
"2111",21430,1995,105,16.2,450,"Comedy",8.1,"Yes"
"2112",7540,1950,93,14.5,692,"Drama",3.9,"No"
"2113",35858,1961,86,14.3,8,"Comedy",8.1,"Yes"
"2114",31020,1997,84,8.3,28,"Comedy",4.3,"No"
"2115",40824,1997,95,3.4,37,"Drama",5.1,"No"
"2116",30319,1954,95,13.1,209,"Comedy",7.7,"Yes"
"2117",42061,1976,99,14,105,"Drama",3.1,"No"
"2118",30449,1991,107,13.6,177,"Comedy",8.1,"Yes"
"2119",44111,1999,97,11,9,"Action",2.7,"No"
"2120",54334,1964,93,8.6,15,"Comedy",1.2,"No"
"2121",35723,2002,110,13.5,105,"Comedy",7.8,"Yes"
"2122",24006,1936,70,10.4,17,"Action",3.3,"No"
"2123",36221,1971,189,8.7,459,"Drama",3.5,"No"
"2124",48692,2002,99,12.7,3175,"Action",7.8,"Yes"
"2125",54036,1992,80,16.7,34,"Action",7.5,"Yes"
"2126",1950,1980,102,13.4,3398,"Drama",3.9,"No"
"2127",32083,1930,68,7.2,7,"Drama",4.3,"No"
"2128",11675,1981,90,10,163,"Action",4.2,"No"
"2129",46710,1987,100,11.9,43,"Drama",4,"No"
"2130",26438,2001,7,14.7,13,"Animation",3.1,"No"
"2131",2931,1997,134,6.9,4231,"Drama",4.6,"No"
"2132",30939,1969,28,10.8,9,"Short",8.2,"Yes"
"2133",21491,1979,100,11.4,29,"Comedy",8.1,"Yes"
"2134",9906,2004,14,9.6,10,"Drama",7.8,"Yes"
"2135",45860,1962,92,16.4,11,"Drama",2.5,"No"
"2136",15695,1942,9,7.2,48,"Animation",3.6,"No"
"2137",5403,1940,58,13.7,6,"Action",5,"No"
"2138",22618,1960,131,10.3,118,"Drama",3.7,"No"
"2139",45049,1995,135,11.9,2426,"Drama",4.2,"No"
"2140",47718,1993,93,10.8,6991,"Comedy",3.4,"No"
"2141",25941,1969,21,8,30,"Animation",8.1,"Yes"
"2142",13259,1954,101,13.9,374,"Drama",4.2,"No"
"2143",55728,1957,75,11.2,51,"Action",4.6,"No"
"2144",15865,1981,72,9.7,18,"Action",5.2,"No"
"2145",11486,1983,83,11.6,112,"Comedy",7.5,"Yes"
"2146",39679,1935,145,11,466,"Drama",4.7,"No"
"2147",33617,1952,115,11.5,136,"Drama",4.2,"No"
"2148",43747,1954,92,15.8,110,"Drama",4.1,"No"
"2149",12563,2003,94,9.9,11,"Comedy",8.2,"Yes"
"2150",23603,1991,117,14.9,543,"Drama",2.8,"No"
"2151",4379,1989,79,8.7,82,"Action",2,"No"
"2152",35910,2000,34,17.8,5,"Short",8.2,"Yes"
"2153",43194,1980,28,11.2,18,"Comedy",7.5,"Yes"
"2154",2997,1955,NA,12.7,23,"Documentary",8,"Yes"
"2155",25858,1943,80,10.4,45,"Comedy",8.4,"Yes"
"2156",50737,2003,74,14.4,6,"Documentary",7.7,"Yes"
"2157",2842,2003,70,12.9,488,"Comedy",4.5,"No"
"2158",43478,1948,78,15,12,"Action",4,"No"
"2159",40671,1996,97,11.8,1267,"Drama",4.4,"No"
"2160",8876,1995,97,11.5,34,"Drama",4.1,"No"
"2161",11701,1981,NA,17.5,14,"Comedy",8.1,"Yes"
"2162",33245,2000,17,15.1,6,"Short",7.7,"Yes"
"2163",34671,1963,99,10.9,525,"Comedy",3.6,"No"
"2164",23853,1987,93,13.1,493,"Comedy",8.6,"Yes"
"2165",29890,1980,90,8.7,39,"Action",2.7,"No"
"2166",41609,1969,NA,13.1,5,"Comedy",7.9,"Yes"
"2167",24064,2001,99,12,115,"Drama",3.6,"No"
"2168",12365,1997,95,14.4,428,"Drama",3.9,"No"
"2169",23645,1937,8,5.4,10,"Documentary",7.6,"Yes"
"2170",28960,1967,82,15.7,10,"Documentary",8.1,"Yes"
"2171",33637,1998,91,7.8,216,"Action",2.7,"No"
"2172",10150,1999,110,12.5,26,"Action",3.9,"No"
"2173",49099,1944,88,14,45,"Action",4.1,"No"
"2174",23674,1931,75,15.7,16,"Drama",5.2,"No"
"2175",35728,1983,99,16.1,304,"Action",8.2,"Yes"
"2176",29374,2002,97,12.5,41,"Drama",4.6,"No"
"2177",30769,2005,107,9.5,786,"Comedy",3.3,"No"
"2178",19937,2003,90,9.2,855,"Drama",3,"No"
"2179",56719,1992,95,9.2,202,"Action",5.2,"No"
"2180",48825,1947,91,10,38,"Drama",4.1,"No"
"2181",7883,2000,88,11.2,34,"Comedy",4,"No"
"2182",16463,1979,90,11,122,"Drama",3.2,"No"
"2183",45816,1998,85,12.3,459,"Comedy",8.2,"Yes"
"2184",30251,1935,6,10.8,19,"Animation",8.5,"Yes"
"2185",32417,2002,90,9.3,280,"Drama",3.3,"No"
"2186",36805,1946,87,16.3,78,"Drama",3.9,"No"
"2187",52756,1974,89,12.1,14,"Action",3.7,"No"
"2188",54800,1957,84,7.5,7,"Action",4.3,"No"
"2189",56771,1970,92,6.9,17,"Drama",3.6,"No"
"2190",28162,1999,103,8.8,15,"Action",3.1,"No"
"2191",55100,1984,91,10.2,9,"Action",3.4,"No"
"2192",12129,2002,57,15,28,"Documentary",8,"Yes"
"2193",48821,1979,163,7.7,3994,"Action",3.6,"No"
"2194",20096,2003,43,8.9,664,"Documentary",8.4,"Yes"
"2195",33979,1997,87,7.3,56,"Drama",4.5,"No"
"2196",56369,2000,22,11.4,8,"Drama",7.5,"Yes"
"2197",17677,1938,204,10.8,12,"Action",5.6,"No"
"2198",32287,2003,90,13,7,"Action",3.4,"No"
"2199",7815,1929,90,8.4,91,"Action",3.8,"No"
"2200",5458,1960,130,13.9,15,"Action",4.9,"No"
"2201",39696,1997,92,12.6,52,"Comedy",8.1,"Yes"
"2202",40771,1939,8,15.3,14,"Animation",8.1,"Yes"
"2203",22433,1988,97,13.4,219,"Comedy",8.8,"Yes"
"2204",41691,1980,90,11.1,10,"Action",4.4,"No"
"2205",49343,2003,75,15.3,11,"Documentary",8,"Yes"
"2206",55758,1974,102,10.7,6,"Animation",5,"No"
"2207",1492,1983,70,11.1,15,"Animation",4.1,"No"
"2208",17353,1914,70,10,30,"Action",4.9,"No"
"2209",8578,1974,91,8.9,442,"Action",3.7,"No"
"2210",26902,1967,94,11.7,7,"Comedy",8.3,"Yes"
"2211",20313,1973,90,12,43,"Drama",4.1,"No"
"2212",3468,1976,5,9.5,8,"Short",7.8,"Yes"
"2213",54756,1995,NA,11.4,48,"Comedy",8.5,"Yes"
"2214",42605,1986,91,8.6,34,"Comedy",3.4,"No"
"2215",34782,1997,90,11.4,15,"Action",3.8,"No"
"2216",14030,1915,50,14.1,7,"Action",2.7,"No"
"2217",39444,2004,15,13.2,14,"Short",8,"Yes"
"2218",39257,1949,84,10.1,532,"Comedy",8.1,"Yes"
"2219",44142,1949,73,12.9,7,"Comedy",7,"No"
"2220",19712,1960,95,12.4,20,"Comedy",8.5,"Yes"
"2221",5375,1997,44,14.6,11,"Short",7.4,"Yes"
"2222",47548,1967,96,13.2,72,"Comedy",8.9,"Yes"
"2223",12463,1996,104,10.1,85,"Action",4,"No"
"2224",58662,1980,81,11.6,467,"Action",4.8,"No"
"2225",13130,1996,108,15.5,15,"Action",8.9,"Yes"
"2226",49425,1959,88,14.7,25,"Drama",4.1,"No"
"2227",19192,1939,NA,12.4,8,"Comedy",7.9,"Yes"
"2228",43419,1981,60,16,6,"Documentary",7.7,"Yes"
"2229",53227,1997,109,10.9,85,"Comedy",7.9,"Yes"
"2230",16719,1960,111,14,42,"Drama",3.1,"No"
"2231",8759,1962,84,8.9,1819,"Action",5.4,"No"
"2232",38554,2002,94,17.2,93,"Action",7.6,"Yes"
"2233",58748,1955,96,5.4,6,"Drama",4.1,"No"
"2234",42632,2002,124,9.8,21089,"Action",3.7,"No"
"2235",29052,1980,103,7,98,"Comedy",2.8,"No"
"2236",51517,1933,11,11.6,9,"Comedy",7.5,"Yes"
"2237",33973,1985,98,10.4,68,"Action",4.5,"No"
"2238",22996,1983,105,10.9,909,"Romance",3.7,"No"
"2239",49971,1966,6,7.7,6,"Animation",4.9,"No"
"2240",45160,1969,95,11.7,17,"Drama",3.3,"No"
"2241",54514,1998,42,13.2,6,"Short",8.7,"Yes"
"2242",9671,1947,58,9.6,10,"Action",3.8,"No"
"2243",47914,2004,55,9.7,5,"Documentary",8.4,"Yes"
"2244",23160,1959,90,4.8,1790,"Drama",3.6,"No"
"2245",8025,1982,109,9.9,169,"Drama",3.5,"No"
"2246",3644,1997,NA,13.2,19,"Romance",3.6,"No"
"2247",44882,1951,111,9.6,20,"Drama",4.6,"No"
"2248",39673,1966,83,12.8,3667,"Drama",3.6,"No"
"2249",11816,1951,79,17.6,132,"Drama",4.2,"No"
"2250",8058,1999,86,15.3,18,"Documentary",7.5,"Yes"
"2251",47107,1951,98,11.2,224,"Action",3.4,"No"
"2252",3746,1990,149,11,9,"Drama",3.5,"No"
"2253",46391,1925,20,11.1,6,"Comedy",7,"No"
"2254",15833,1931,75,9.1,52,"Drama",2.3,"No"
"2255",16124,1981,101,7.2,211,"Action",4.4,"No"
"2256",23739,2000,100,11.1,30,"Action",3.4,"No"
"2257",10168,2000,98,12.9,18,"Action",4.5,"No"
"2258",15517,1999,11,12.9,23,"Documentary",8.1,"Yes"
"2259",50099,1987,87,18.6,24,"Action",7.9,"Yes"
"2260",14183,1994,26,13.6,6,"Documentary",7.7,"Yes"
"2261",28978,2001,131,9.9,7233,"Action",2.8,"No"
"2262",57704,1956,100,8.6,971,"Drama",2.2,"No"
"2263",57768,1961,107,11,117,"Drama",3,"No"
